"ID","time","GUT","CENT","WT","CP","CP_RUV","x","y","PRED","vachette.cov1","dosenr"
1,0,46.6466965667216,0,30,0,0,0,0,0,30,1
1,0.1,45.4275104013543,1.21826001318778,30,0.0348074289482223,0.0348074289482223,0.1,0.0348074289482223,0.0348074289482223,30,1
1,0.2,44.2401896289179,2.40283653761118,30,0.0686524725031766,0.0686524725031766,0.2,0.0686524725031766,0.0686524725031766,30,1
1,0.3,43.0839013872445,3.55461274083668,30,0.101560364023905,0.101560364023905,0.3,0.101560364023905,0.101560364023905,30,1
1,0.4,41.9578345914756,4.67444869354451,30,0.133555676958415,0.133555676958415,0.4,0.133555676958415,0.133555676958415,30,1
1,0.5,40.8611993588167,5.76318197963585,30,0.16466234227531,0.16466234227531,0.5,0.16466234227531,0.16466234227531,30,1
1,0.6,39.7932264501102,6.82162828850335,30,0.19490366538581,0.19490366538581,0.6,0.19490366538581,0.19490366538581,30,1
1,0.7,38.753166718428,7.85058199985672,30,0.224302342853049,0.224302342853049,0.7,0.224302342853049,0.224302342853049,30,1
1,0.8,37.7402906101718,8.85081671285871,30,0.252880477510249,0.252880477510249,0.8,0.252880477510249,0.252880477510249,30,1
1,0.9,36.7538876410737,9.8230858018813,30,0.280659594339466,0.280659594339466,0.9,0.280659594339466,0.280659594339466,30,1
1,1,35.7932658938738,10.7681229492719,30,0.307660655693482,0.307660655693482,1,0.307660655693482,0.307660655693482,30,1
